image,bbox_x1,bbox_y1,bbox_x2,bbox_y2,palm_class,environment_class
palmera_341387.png,823,631,868,676,3,4
palmera_341387.png,806,631,851,676,3,4
palmera_341387.png,985,374,1030,419,3,4
palmera_341387.png,981,343,1026,388,3,4
palmera_341387.png,964,347,1009,392,3,4
palmera_341387.png,850,638,895,683,3,4
palmera_341387.png,838,627,883,672,3,4
palmera_341387.png,879,634,924,679,3,4
palmera_341387.png,865,625,910,670,3,4
palmera_341387.png,891,615,936,660,3,4
palmera_341387.png,853,609,898,654,3,4
palmera_341387.png,838,595,883,640,3,4
palmera_341387.png,825,597,870,642,3,4
palmera_341387.png,810,599,855,644,3,4
palmera_341387.png,852,580,897,625,3,4
palmera_341387.png,868,594,913,639,3,4
palmera_341387.png,883,573,928,618,3,4
palmera_341387.png,865,565,910,610,3,4
palmera_341387.png,826,564,871,609,3,4
palmera_341387.png,837,562,882,607,3,4
palmera_341387.png,851,547,896,592,3,4
palmera_341387.png,860,536,905,581,3,4
palmera_341387.png,825,532,870,577,3,4
palmera_341387.png,837,523,882,568,3,4
palmera_341387.png,849,510,894,555,3,4
palmera_341387.png,838,500,883,545,3,4
palmera_341387.png,730,556,775,601,3,4
palmera_341387.png,735,548,780,593,3,4
palmera_341387.png,750,545,795,590,3,4
palmera_341387.png,743,534,788,579,3,4
palmera_341387.png,756,528,801,573,3,4
palmera_341387.png,802,538,847,583,3,4
palmera_341387.png,792,526,837,571,3,4
palmera_341387.png,777,531,822,576,3,4
palmera_341387.png,777,509,822,554,3,4
palmera_341387.png,813,477,858,522,3,4
palmera_341387.png,796,480,841,525,3,4
palmera_341387.png,875,437,920,482,3,4
palmera_341387.png,844,441,889,486,3,4
palmera_341387.png,814,454,859,499,3,4
palmera_341387.png,834,430,879,475,3,4
palmera_341387.png,851,414,896,459,3,4
palmera_341387.png,888,377,933,422,3,4
palmera_341387.png,895,367,940,412,3,4
palmera_341387.png,908,360,953,405,3,4
palmera_341387.png,923,344,968,389,3,4
palmera_341387.png,940,347,985,392,3,4
palmera_341387.png,945,331,990,376,3,4
palmera_341387.png,959,317,1004,362,3,4
palmera_341387.png,896,332,941,377,3,4
palmera_341387.png,881,330,926,375,3,4
palmera_341387.png,874,353,919,398,3,4
palmera_341387.png,851,372,896,417,3,4
palmera_341387.png,825,377,870,422,3,4
palmera_341387.png,818,390,863,435,3,4
palmera_341387.png,830,392,875,437,3,4
palmera_341387.png,813,418,858,463,3,4
palmera_341387.png,795,437,840,482,3,4
palmera_341387.png,794,425,839,470,3,4
palmera_341387.png,776,464,821,509,3,4
palmera_341387.png,773,449,818,494,3,4
palmera_341387.png,763,460,808,505,3,4
palmera_341387.png,734,491,779,536,3,4
palmera_341387.png,725,482,770,527,3,4
palmera_341387.png,751,467,796,512,3,4
palmera_341387.png,749,440,794,485,3,4
palmera_341387.png,750,451,795,496,3,4
palmera_341387.png,737,459,782,504,3,4
palmera_341387.png,728,449,773,494,3,4
palmera_341387.png,741,447,786,492,3,4
palmera_341387.png,746,427,791,472,3,4
palmera_341387.png,744,409,789,454,3,4
palmera_341387.png,734,416,779,461,3,4
palmera_341387.png,724,404,769,449,3,4
palmera_341387.png,730,375,775,420,3,4
palmera_341387.png,722,363,767,408,3,4
palmera_341387.png,748,339,793,384,3,4
palmera_341387.png,757,330,802,375,3,4
palmera_341387.png,987,193,1032,238,3,4
palmera_341387.png,975,168,1020,213,3,4
palmera_341387.png,951,170,996,215,3,4
palmera_341387.png,963,199,1008,244,3,4
palmera_341387.png,973,226,1018,271,3,4
palmera_341387.png,984,252,1029,297,3,4
palmera_341387.png,977,265,1022,310,3,4
palmera_341387.png,976,274,1021,319,3,4
palmera_341387.png,950,276,995,321,3,4
palmera_341387.png,952,291,997,336,3,4
palmera_341387.png,940,300,985,345,3,4
palmera_341387.png,922,312,967,357,3,4
palmera_341387.png,909,311,954,356,3,4
palmera_341387.png,806,285,851,330,3,4
palmera_341387.png,710,302,755,347,3,5
palmera_341387.png,713,280,758,325,3,5
palmera_341387.png,741,293,786,338,3,5
palmera_341387.png,727,273,772,318,3,5
palmera_341387.png,715,260,760,305,3,4
palmera_341387.png,734,268,779,313,3,5
palmera_341387.png,727,252,772,297,3,4
palmera_341387.png,741,245,786,290,3,4
palmera_341387.png,763,283,808,328,3,5
palmera_341387.png,777,262,822,307,3,5
palmera_341387.png,763,252,808,297,3,5
palmera_341387.png,755,240,800,285,3,4
palmera_341387.png,769,232,814,277,3,4
palmera_341387.png,799,243,844,288,3,5
palmera_341387.png,788,238,833,283,3,5
palmera_341387.png,782,223,827,268,3,4
palmera_341387.png,796,218,841,263,3,4
palmera_341387.png,817,223,862,268,3,5
palmera_341387.png,807,209,852,254,3,4
palmera_341387.png,820,201,865,246,3,4
palmera_341387.png,861,233,906,278,3,4
palmera_341387.png,842,207,887,252,3,5
palmera_341387.png,834,193,879,238,3,4
palmera_341387.png,845,182,890,227,3,4
palmera_341387.png,867,188,912,233,3,5
palmera_341387.png,857,174,902,219,3,4
palmera_341387.png,869,166,914,211,3,4
palmera_341387.png,887,169,932,214,3,5
palmera_341387.png,882,155,927,200,3,4
palmera_341387.png,892,146,937,191,3,4
palmera_341387.png,911,146,956,191,3,5
palmera_341387.png,902,134,947,179,3,4
palmera_341387.png,912,121,957,166,3,4
palmera_341387.png,920,109,965,154,3,4
palmera_341387.png,929,96,974,141,3,4
palmera_341387.png,938,85,983,130,3,4
palmera_341387.png,947,101,992,146,3,4
palmera_341387.png,959,111,1004,156,3,4
palmera_341387.png,944,76,989,121,3,4
palmera_341387.png,979,88,1024,133,3,4
palmera_341387.png,964,72,1009,117,3,4
palmera_341387.png,955,63,1000,108,3,4
palmera_341387.png,961,52,1006,97,3,4
palmera_341387.png,992,60,1037,105,3,4
palmera_341387.png,969,38,1014,83,3,4
palmera_341387.png,981,48,1026,93,3,4
palmera_341387.png,977,24,1022,69,3,4
palmera_341387.png,984,11,1029,56,3,4
palmera_341387.png,994,-2,1039,42,3,4
palmera_341387.png,983,-12,1028,32,3,4
palmera_341387.png,762,139,807,184,3,4
palmera_341387.png,814,76,859,121,3,4
palmera_341387.png,852,-13,897,31,3,5
palmera_341387.png,837,8,882,53,3,5
palmera_341387.png,835,-21,880,23,3,5
palmera_341387.png,808,-19,853,25,3,5
palmera_341387.png,810,1,855,46,3,5
palmera_341387.png,824,27,869,72,3,5
palmera_341387.png,812,19,857,64,3,5
palmera_341387.png,811,48,856,93,3,5
palmera_341387.png,784,75,829,120,3,5
palmera_341387.png,783,60,828,105,3,5
palmera_341387.png,784,37,829,82,3,5
palmera_341387.png,788,19,833,64,3,5
palmera_341387.png,784,0,829,44,3,5
palmera_341387.png,785,-19,830,25,3,5
palmera_341387.png,759,-15,804,29,3,5
palmera_341387.png,759,-1,804,43,3,5
palmera_341387.png,761,22,806,67,3,5
palmera_341387.png,760,41,805,86,3,5
palmera_341387.png,760,61,805,106,3,5
palmera_341387.png,746,61,791,106,3,5
palmera_341387.png,760,76,805,121,3,5
palmera_341387.png,747,107,792,152,3,5
palmera_341387.png,726,119,771,164,3,5
palmera_341387.png,722,97,767,142,3,5
palmera_341387.png,734,79,779,124,3,5
palmera_341387.png,721,61,766,106,3,5
palmera_341387.png,733,1,778,46,3,5
palmera_341387.png,730,-19,775,25,3,5
palmera_341787.png,314,409,359,454,3,5
palmera_341787.png,292,405,337,450,3,5
palmera_341787.png,288,383,333,428,3,5
palmera_341787.png,288,364,333,409,3,5
palmera_341787.png,311,385,356,430,3,5
palmera_341787.png,339,387,384,432,3,5
palmera_341787.png,339,408,384,453,3,5
palmera_341787.png,364,406,409,451,3,5
palmera_341787.png,361,386,406,431,3,5
palmera_341787.png,362,362,407,407,3,5
palmera_341787.png,387,361,432,406,3,5
palmera_341787.png,389,384,434,429,3,5
palmera_341787.png,387,403,432,448,3,5
palmera_341787.png,413,402,458,447,3,5
palmera_341787.png,412,382,457,427,3,5
palmera_341787.png,411,361,456,406,3,5
palmera_341787.png,436,358,481,403,3,5
palmera_341787.png,439,381,484,426,3,5
palmera_341787.png,437,402,482,447,3,5
palmera_341787.png,463,399,508,444,3,5
palmera_341787.png,461,378,506,423,3,5
palmera_341787.png,458,360,503,405,3,5
palmera_341787.png,488,360,533,405,3,5
palmera_341787.png,488,379,533,424,3,5
palmera_341787.png,490,399,535,444,3,5
palmera_341787.png,511,400,556,445,3,5
palmera_341787.png,511,380,556,425,3,5
palmera_341787.png,509,359,554,404,3,5
palmera_341787.png,539,399,584,444,3,5
palmera_341787.png,536,380,581,425,3,5
palmera_341787.png,536,361,581,406,3,5
palmera_341787.png,564,398,609,443,3,5
palmera_341787.png,586,397,631,442,3,5
palmera_341787.png,587,378,632,423,3,5
palmera_341787.png,563,380,608,425,3,5
palmera_341787.png,563,359,608,404,3,5
palmera_341787.png,587,359,632,404,3,5
palmera_341787.png,286,349,331,394,3,5
palmera_341787.png,288,327,333,372,3,5
palmera_341787.png,288,305,333,350,3,5
palmera_341787.png,313,289,358,334,3,5
palmera_341787.png,310,308,355,353,3,5
palmera_341787.png,311,328,356,373,3,5
palmera_341787.png,310,348,355,393,3,5
palmera_341787.png,334,348,379,393,3,5
palmera_341787.png,336,327,381,372,3,5
palmera_341787.png,336,308,381,353,3,5
palmera_341787.png,336,288,381,333,3,5
palmera_341787.png,364,289,409,334,3,5
palmera_341787.png,360,307,405,352,3,5
palmera_341787.png,360,324,405,369,3,5
palmera_341787.png,360,343,405,388,3,5
palmera_341787.png,384,345,429,390,3,5
palmera_341787.png,388,325,433,370,3,5
palmera_341787.png,384,306,429,351,3,5
palmera_341787.png,390,287,435,332,3,5
palmera_341787.png,322,206,367,251,3,5
palmera_341787.png,412,283,457,328,3,5
palmera_341787.png,412,304,457,349,3,5
palmera_341787.png,411,322,456,367,3,5
palmera_341787.png,415,343,460,388,3,5
palmera_341787.png,437,343,482,388,3,5
palmera_341787.png,436,323,481,368,3,5
palmera_341787.png,436,305,481,350,3,5
palmera_341787.png,436,284,481,329,3,5
palmera_341787.png,430,268,475,313,3,5
palmera_341787.png,456,270,501,315,3,5
palmera_341787.png,459,287,504,332,3,5
palmera_341787.png,460,307,505,352,3,5
palmera_341787.png,459,323,504,368,3,5
palmera_341787.png,460,341,505,386,3,5
palmera_341787.png,486,341,531,386,3,5
palmera_341787.png,488,324,533,369,3,5
palmera_341787.png,483,307,528,352,3,5
palmera_341787.png,482,286,527,331,3,5
palmera_341787.png,479,270,524,315,3,5
palmera_341787.png,509,268,554,313,3,5
palmera_341787.png,509,285,554,330,3,5
palmera_341787.png,511,307,556,352,3,5
palmera_341787.png,509,321,554,366,3,5
palmera_341787.png,509,342,554,387,3,5
palmera_341787.png,537,345,582,390,3,5
palmera_341787.png,536,324,581,369,3,5
palmera_341787.png,535,308,580,353,3,5
palmera_341787.png,533,286,578,331,3,5
palmera_341787.png,533,271,578,316,3,5
palmera_341787.png,562,273,607,318,3,5
palmera_341787.png,560,292,605,337,3,5
palmera_341787.png,561,309,606,354,3,5
palmera_341787.png,560,322,605,367,3,5
palmera_341787.png,562,343,607,388,3,5
palmera_341787.png,590,341,635,386,3,5
palmera_341787.png,589,326,634,371,3,5
palmera_341787.png,588,303,633,348,3,5
palmera_341787.png,588,288,633,333,3,5
palmera_341787.png,588,271,633,316,3,5
palmera_341787.png,971,688,1016,733,3,4
palmera_341787.png,978,668,1023,713,3,4
palmera_341787.png,989,649,1034,694,3,4
palmera_341787.png,981,636,1026,681,3,4
palmera_341787.png,953,643,998,688,3,4
palmera_341787.png,961,660,1006,705,3,4
palmera_341787.png,957,695,1002,740,3,4
palmera_341787.png,950,681,995,726,3,4
palmera_341787.png,928,653,973,698,3,4
palmera_341787.png,918,692,963,737,3,4
palmera_341787.png,906,685,951,730,3,4
palmera_341787.png,898,664,943,709,3,4
palmera_341787.png,879,659,924,704,3,4
palmera_341787.png,889,546,934,591,3,4
palmera_341787.png,903,535,948,580,3,4
palmera_341787.png,966,465,1011,510,3,4
palmera_341787.png,968,451,1013,496,3,4
palmera_341787.png,942,449,987,494,3,4
palmera_341787.png,939,467,984,512,3,4
palmera_341787.png,913,477,958,522,3,4
palmera_341787.png,908,467,953,512,3,4
palmera_341787.png,925,452,970,497,3,4
palmera_341787.png,913,442,958,487,3,4
palmera_341787.png,921,423,966,468,3,4
palmera_341787.png,920,411,965,456,3,4
palmera_341787.png,920,395,965,440,3,4
palmera_341787.png,925,378,970,423,3,4
palmera_341787.png,884,468,929,513,3,4
palmera_341787.png,879,456,924,501,3,4
palmera_341787.png,826,395,871,440,3,4
palmera_341787.png,840,402,885,447,3,4
palmera_341787.png,856,412,901,457,3,4
palmera_341787.png,892,415,937,460,3,4
palmera_341787.png,879,402,924,447,3,4
palmera_341787.png,871,395,916,440,3,4
palmera_341787.png,893,390,938,435,3,4
palmera_341787.png,894,356,939,401,3,4
palmera_341787.png,793,379,838,424,3,4
palmera_341787.png,774,361,819,406,3,5
palmera_341787.png,761,382,806,427,3,5
palmera_341787.png,750,399,795,444,3,5
palmera_341787.png,717,395,762,440,3,5
palmera_341787.png,738,371,783,416,3,5
palmera_341787.png,753,351,798,396,3,5
palmera_341787.png,726,353,771,398,3,5
palmera_341787.png,713,372,758,417,3,5
palmera_341787.png,686,376,731,421,3,5
palmera_341787.png,689,397,734,442,3,5
palmera_341787.png,664,398,709,443,3,5
palmera_341787.png,662,377,707,422,3,5
palmera_341787.png,674,357,719,402,3,5
palmera_341787.png,637,379,682,424,3,5
palmera_341787.png,639,397,684,442,3,5
palmera_341787.png,614,397,659,442,3,5
palmera_341787.png,612,380,657,425,3,5
palmera_341787.png,894,295,939,340,3,5
palmera_341787.png,889,309,934,354,3,5
palmera_341787.png,980,325,1025,370,3,5
palmera_341787.png,983,307,1028,352,3,5
palmera_341787.png,993,286,1038,331,3,5
palmera_341787.png,986,269,1031,314,3,5
palmera_341787.png,984,253,1029,298,3,5
palmera_341787.png,995,237,1040,282,3,5
palmera_341787.png,972,236,1017,281,3,5
palmera_341787.png,938,271,983,316,3,5
palmera_341787.png,935,256,980,301,3,5
palmera_341787.png,926,241,971,286,3,5
palmera_341787.png,944,239,989,284,3,5
palmera_341787.png,961,253,1006,298,3,5
palmera_341787.png,963,273,1008,318,3,5
palmera_341787.png,964,292,1009,337,3,5
palmera_341787.png,932,327,977,372,3,5
palmera_341787.png,936,310,981,355,3,5
palmera_341787.png,920,292,965,337,3,5
palmera_341787.png,918,273,963,318,3,5
palmera_341787.png,908,247,953,292,3,5
palmera_341787.png,902,258,947,303,3,5
palmera_341787.png,887,278,932,323,3,5
palmera_341787.png,874,258,919,303,3,5
palmera_341787.png,865,277,910,322,3,5
palmera_341787.png,872,297,917,342,3,5
palmera_341787.png,870,312,915,357,3,5
palmera_341787.png,847,315,892,360,3,5
palmera_341787.png,846,297,891,342,3,5
palmera_341787.png,842,280,887,325,3,5
palmera_341787.png,850,257,895,302,3,5
palmera_341787.png,823,257,868,302,3,5
palmera_341787.png,821,282,866,327,3,5
palmera_341787.png,823,300,868,345,3,5
palmera_341787.png,823,315,868,360,3,5
palmera_341787.png,781,336,826,381,3,5
palmera_341787.png,758,335,803,380,3,5
palmera_341787.png,735,337,780,382,3,5
palmera_341787.png,707,340,752,385,3,5
palmera_341787.png,683,341,728,386,3,5
palmera_341787.png,663,340,708,385,3,5
palmera_341787.png,646,322,691,367,3,5
palmera_341787.png,630,269,675,314,3,5
palmera_341787.png,628,287,673,332,3,5
palmera_341787.png,632,304,677,349,3,5
palmera_341787.png,635,321,680,366,3,5
palmera_341787.png,635,338,680,383,3,5
palmera_341787.png,612,338,657,383,3,5
palmera_341787.png,614,321,659,366,3,5
palmera_341787.png,611,304,656,349,3,5
palmera_341787.png,610,286,655,331,3,5
palmera_341787.png,615,269,660,314,3,5
palmera_342187.png,204,9,249,54,3,5
palmera_342187.png,502,669,547,714,3,5
palmera_342187.png,488,662,533,707,3,5
palmera_342187.png,502,651,547,696,3,5
palmera_342187.png,803,436,848,481,3,5
palmera_342187.png,504,599,549,644,3,5
palmera_342187.png,495,589,540,634,3,5
palmera_342187.png,507,555,552,600,3,5
palmera_342187.png,498,529,543,574,3,5
palmera_342187.png,510,519,555,564,3,5
palmera_342187.png,498,488,543,533,3,5
palmera_342187.png,482,490,527,535,3,5
palmera_342187.png,501,468,546,513,3,5
palmera_342187.png,483,465,528,510,3,5
palmera_342187.png,465,467,510,512,3,5
palmera_342187.png,486,433,531,478,3,5
palmera_342187.png,484,403,529,448,3,5
palmera_342187.png,470,375,515,420,3,5
palmera_342187.png,486,341,531,386,3,5
palmera_342187.png,421,265,466,310,3,5
palmera_342187.png,467,311,512,356,3,5
palmera_342187.png,795,485,840,530,3,5
palmera_342187.png,803,397,848,442,3,5
palmera_342187.png,819,363,864,408,3,5
palmera_342187.png,760,373,805,418,3,5
palmera_342187.png,814,320,859,365,3,5
palmera_342187.png,826,270,871,315,3,5
palmera_342187.png,793,264,838,309,3,5
palmera_342187.png,216,251,261,296,3,4
palmera_342187.png,201,234,246,279,3,4
palmera_342187.png,238,232,283,277,3,4
palmera_342187.png,256,213,301,258,3,4
palmera_342187.png,289,177,334,222,3,4
palmera_342187.png,284,160,329,205,3,4
palmera_342187.png,315,133,360,178,3,4
palmera_342187.png,329,137,374,182,3,4
palmera_342187.png,335,118,380,163,3,4
palmera_342187.png,368,101,413,146,3,4
palmera_342187.png,392,79,437,124,3,4
palmera_342187.png,382,15,427,60,3,4
palmera_342187.png,372,0,417,45,3,4
palmera_342187.png,314,2,359,47,3,4
palmera_342187.png,293,10,338,55,3,4
palmera_342187.png,273,17,318,62,3,4
palmera_342187.png,250,26,295,71,3,4
palmera_342187.png,226,33,271,78,3,4
palmera_342187.png,121,70,166,115,3,4
palmera_342187.png,85,84,130,129,3,4
palmera_342187.png,73,88,118,133,3,4
palmera_342187.png,41,100,86,145,3,4
palmera_342187.png,27,104,72,149,3,4
palmera_342187.png,-5,117,39,162,3,4
palmera_342187.png,213,7,258,52,3,5
palmera_342187.png,210,-9,255,35,3,5
palmera_342187.png,170,3,215,48,3,5
palmera_342187.png,65,48,110,93,3,5
palmera_342187.png,29,61,74,106,3,5
palmera_342187.png,15,78,60,123,3,5
palmera_342187.png,-12,76,32,121,3,5
palmera_342187.png,805,238,850,283,3,5
palmera_342187.png,831,217,876,262,3,5
palmera_342187.png,803,149,848,194,3,5
palmera_342587.png,887,662,932,707,3,4
palmera_342587.png,905,696,950,741,3,4
palmera_342587.png,457,705,502,750,3,4
palmera_342587.png,479,702,524,747,3,4
palmera_342587.png,148,559,193,604,3,4
palmera_342587.png,272,578,317,623,3,4
palmera_342587.png,422,548,467,593,3,4
palmera_342587.png,418,532,463,577,3,4
palmera_342587.png,432,525,477,570,3,4
palmera_342587.png,441,517,486,562,3,4
palmera_342587.png,433,503,478,548,3,4
palmera_342587.png,454,503,499,548,3,4
palmera_342587.png,456,489,501,534,3,4
palmera_342587.png,466,500,511,545,3,4
palmera_342587.png,469,516,514,561,3,4
palmera_342587.png,476,492,521,537,3,4
palmera_342587.png,474,475,519,520,3,4
palmera_342587.png,489,487,534,532,3,4
palmera_342587.png,498,478,543,523,3,4
palmera_342587.png,498,491,543,536,3,4
palmera_342587.png,535,481,580,526,3,4
palmera_342587.png,526,491,571,536,3,4
palmera_342587.png,513,497,558,542,3,4
palmera_342587.png,509,481,554,526,3,4
palmera_342587.png,509,471,554,516,3,4
palmera_342587.png,519,476,564,521,3,4
palmera_342587.png,493,460,538,505,3,4
palmera_342587.png,508,460,553,505,3,4
palmera_342587.png,520,463,565,508,3,4
palmera_342587.png,507,440,552,485,3,4
palmera_342587.png,521,447,566,492,3,4
palmera_342587.png,542,448,587,493,3,4
palmera_342587.png,553,441,598,486,3,4
palmera_342587.png,564,451,609,496,3,4
palmera_342587.png,571,445,616,490,3,4
palmera_342587.png,577,453,622,498,3,4
palmera_342587.png,566,433,611,478,3,4
palmera_342587.png,577,427,622,472,3,4
palmera_342587.png,536,431,581,476,3,4
palmera_342587.png,518,423,563,468,3,4
palmera_342587.png,540,410,585,455,3,4
palmera_342587.png,583,436,628,481,3,4
palmera_342587.png,596,444,641,489,3,4
palmera_342587.png,608,433,653,478,3,4
palmera_342587.png,596,423,641,468,3,4
palmera_342587.png,588,414,633,459,3,4
palmera_342587.png,563,416,608,461,3,4
palmera_342587.png,563,398,608,443,3,4
palmera_342587.png,577,405,622,450,3,4
palmera_342587.png,605,411,650,456,3,4
palmera_342587.png,615,419,660,464,3,4
palmera_342587.png,682,420,727,465,3,4
palmera_342587.png,668,414,713,459,3,4
palmera_342587.png,644,416,689,461,3,4
palmera_342587.png,625,413,670,458,3,4
palmera_342587.png,623,404,668,449,3,4
palmera_342587.png,610,400,655,445,3,4
palmera_342587.png,597,397,642,442,3,4
palmera_342587.png,584,394,629,439,3,4
palmera_342587.png,570,392,615,437,3,4
palmera_342587.png,557,387,602,432,3,4
palmera_342587.png,548,383,593,428,3,4
palmera_342587.png,541,395,586,440,3,4
palmera_342587.png,530,378,575,423,3,4
palmera_342587.png,517,387,562,432,3,4
palmera_342587.png,508,399,553,444,3,4
palmera_342587.png,503,413,548,458,3,4
palmera_342587.png,496,431,541,476,3,4
palmera_342587.png,480,449,525,494,3,4
palmera_342587.png,458,465,503,510,3,4
palmera_342587.png,438,472,483,517,3,4
palmera_342587.png,412,517,457,562,3,4
palmera_342587.png,415,490,460,535,3,4
palmera_342587.png,388,493,433,538,3,4
palmera_342587.png,421,469,466,514,3,4
palmera_342587.png,441,457,486,502,3,4
palmera_342587.png,459,444,504,489,3,4
palmera_342587.png,469,425,514,470,3,4
palmera_342587.png,491,383,536,428,3,4
palmera_342587.png,468,388,513,433,3,4
palmera_342587.png,458,408,503,453,3,4
palmera_342587.png,443,428,488,473,3,4
palmera_342587.png,430,444,475,489,3,4
palmera_342587.png,412,458,457,503,3,4
palmera_342587.png,434,408,479,453,3,4
palmera_342587.png,446,388,491,433,3,4
palmera_342587.png,415,362,460,407,3,4
palmera_342587.png,435,368,480,413,3,4
palmera_342587.png,423,388,468,433,3,4
palmera_342587.png,412,408,457,453,3,4
palmera_342587.png,418,424,463,469,3,4
palmera_342587.png,401,445,446,490,3,4
palmera_342587.png,401,480,446,525,3,4
palmera_342587.png,378,440,423,485,3,4
palmera_342587.png,393,397,438,442,3,4
palmera_342587.png,404,382,449,427,3,4
palmera_342587.png,375,386,420,431,3,4
palmera_342587.png,348,420,393,465,3,4
palmera_342587.png,362,404,407,449,3,4
palmera_342587.png,343,398,388,443,3,4
palmera_342587.png,362,382,407,427,3,4
palmera_342587.png,390,367,435,412,3,4
palmera_342587.png,374,362,419,407,3,4
palmera_342587.png,346,372,391,417,3,4
palmera_342587.png,329,390,374,435,3,4
palmera_342587.png,378,315,423,360,3,4
palmera_342587.png,361,314,406,359,3,4
palmera_342587.png,340,316,385,361,3,4
palmera_342587.png,321,322,366,367,3,4
palmera_342587.png,307,328,352,373,3,4
palmera_342587.png,477,688,522,733,3,4
palmera_342587.png,495,683,540,728,3,4
palmera_342587.png,505,672,550,717,3,4
palmera_342587.png,525,654,570,699,3,4
palmera_342587.png,516,677,561,722,3,4
palmera_342587.png,549,681,594,726,3,4
palmera_342587.png,563,691,608,736,3,4
palmera_342587.png,576,674,621,719,3,4
palmera_342587.png,566,665,611,710,3,4
palmera_342587.png,559,647,604,692,3,4
palmera_342587.png,579,631,624,676,3,4
palmera_342587.png,585,644,630,689,3,4
palmera_342587.png,592,653,637,698,3,4
palmera_342587.png,627,619,672,664,3,4
palmera_342587.png,608,634,653,679,3,4
palmera_342587.png,600,617,645,662,3,4
palmera_342587.png,619,603,664,648,3,4
palmera_342587.png,683,577,728,622,3,4
palmera_342587.png,675,563,720,608,3,4
palmera_342587.png,701,563,746,608,3,4
palmera_342587.png,692,546,737,591,3,4
palmera_342587.png,720,548,765,593,3,4
palmera_342587.png,719,525,764,570,3,4
palmera_342587.png,742,532,787,577,3,4
palmera_342587.png,738,507,783,552,3,4
palmera_342587.png,760,513,805,558,3,4
palmera_342587.png,771,474,816,519,3,4
palmera_342587.png,788,475,833,520,3,4
palmera_342587.png,793,457,838,502,3,4
palmera_342587.png,803,463,848,508,3,4
palmera_342587.png,818,472,863,517,3,4
palmera_342587.png,810,441,855,486,3,4
palmera_342587.png,623,672,668,717,3,4
palmera_342587.png,662,638,707,683,3,4
palmera_342587.png,700,610,745,655,3,4
palmera_342587.png,739,582,784,627,3,4
palmera_342587.png,777,552,822,597,3,4
palmera_342587.png,819,523,864,568,3,4
palmera_342587.png,875,481,920,526,3,4
palmera_342587.png,879,494,924,539,3,4
palmera_342587.png,895,495,940,540,3,4
palmera_342587.png,890,515,935,560,3,4
palmera_342587.png,904,513,949,558,3,4
palmera_342587.png,905,527,950,572,3,4
palmera_342587.png,824,646,869,691,3,4
palmera_342587.png,854,623,899,668,3,4
palmera_342587.png,887,604,932,649,3,4
palmera_342587.png,896,589,941,634,3,4
palmera_342587.png,891,632,936,677,3,4
palmera_342587.png,885,660,930,705,3,4
palmera_342587.png,910,646,955,691,3,4
palmera_342587.png,881,686,926,731,3,4
palmera_342587.png,657,359,702,404,3,4
palmera_342587.png,691,406,736,451,3,4
palmera_342587.png,703,412,748,457,3,4
palmera_342587.png,717,420,762,465,3,4
palmera_342587.png,558,351,603,396,3,4
palmera_342587.png,556,362,601,407,3,4
palmera_342587.png,570,365,615,410,3,4
palmera_342587.png,583,364,628,409,3,4
palmera_342587.png,595,370,640,415,3,4
palmera_342587.png,611,375,656,420,3,4
palmera_342587.png,629,380,674,425,3,4
palmera_342587.png,645,385,690,430,3,4
palmera_342587.png,660,389,705,434,3,4
palmera_342587.png,616,344,661,389,3,4
palmera_342587.png,630,351,675,396,3,4
palmera_342587.png,643,317,688,362,3,4
palmera_342587.png,630,316,675,361,3,4
palmera_342587.png,620,311,665,356,3,4
palmera_342587.png,542,359,587,404,3,4
palmera_342587.png,547,343,592,388,3,4
palmera_342587.png,528,353,573,398,3,4
palmera_342587.png,513,327,558,372,3,4
palmera_342587.png,536,335,581,380,3,4
palmera_342587.png,486,341,531,386,3,4
palmera_342587.png,503,323,548,368,3,4
palmera_342587.png,495,315,540,360,3,4
palmera_342587.png,524,296,569,341,3,4
palmera_342587.png,507,305,552,350,3,4
palmera_342587.png,471,338,516,383,3,4
palmera_342587.png,455,332,500,377,3,4
palmera_342587.png,439,324,484,369,3,4
palmera_342587.png,426,320,471,365,3,4
palmera_342587.png,416,314,461,359,3,4
palmera_342587.png,417,303,462,348,3,4
palmera_342587.png,392,294,437,339,3,4
palmera_342587.png,395,286,440,331,3,4
palmera_342587.png,386,286,431,331,3,4
palmera_342587.png,380,279,425,324,3,4
palmera_342587.png,364,300,409,345,3,4
palmera_342587.png,346,291,391,336,3,4
palmera_342587.png,331,300,376,345,3,4
palmera_342587.png,303,315,348,360,3,4
palmera_342587.png,284,303,329,348,3,4
palmera_342587.png,276,332,321,377,3,4
palmera_342587.png,256,321,301,366,3,4
palmera_342587.png,246,351,291,396,3,4
palmera_342587.png,226,337,271,382,3,4
palmera_342587.png,214,362,259,407,3,4
palmera_342587.png,196,350,241,395,3,4
palmera_342587.png,181,372,226,417,3,4
palmera_342587.png,164,359,209,404,3,4
palmera_342587.png,151,378,196,423,3,4
palmera_342587.png,39,614,84,659,3,4
palmera_342587.png,136,520,181,565,3,4
palmera_342587.png,115,528,160,573,3,4
palmera_342587.png,132,498,177,543,3,4
palmera_342587.png,104,416,149,461,3,4
palmera_342587.png,83,423,128,468,3,4
palmera_342587.png,62,404,107,449,3,4
palmera_342587.png,79,404,124,449,3,4
palmera_342587.png,118,384,163,429,3,4
palmera_342587.png,131,365,176,410,3,4
palmera_342587.png,99,368,144,413,3,4
